Date,Close,High,Low,Open,Volume
5/10/23,4099.810059,4122.52002,4092.030029,4104.169922,21890900
6/10/23,4144.430176,4144.660156,4094.01001,4106.160156,26042400
9/10/23,4112.569824,4139.509766,4097.939941,4139.509766,24824600
10/10/23,4205.22998,4208.430176,4118.459961,4118.459961,26945500
11/10/23,4200.799805,4217,4172.910156,4203.839844,25125600
12/10/23,4198.22998,4234.490234,4193.97998,4202.790039,28124600
13/10/23,4136.120117,4198.100098,4133.129883,4197.299805,29475800
16/10/23,4149.859863,4163.399902,4110.830078,4137.069824,22046300
17/10/23,4152.319824,4163.100098,4111.52002,4148.089844,19074800
18/10/23,4105.859863,4161.5,4099.899902,4152.529785,22690500
19/10/23,4090.330078,4109.810059,4069.290039,4104.790039,31261500
20/10/23,4024.679932,4077.439941,4024.679932,4077.439941,37662200
23/10/23,4041.75,4044.620117,3993.100098,4025.47998,26974400
24/10/23,4065.370117,4074.320068,4026.649902,4045.419922,25258900
25/10/23,4073.350098,4082.48999,4040.51001,4062.340088,22484800
26/10/23,4049.399902,4070.75,4017.73999,4070.75,27690700
27/10/23,4014.360107,4068.52002,4006.639893,4056.100098,24394700
30/10/23,4028.320068,4050.97998,4023.419922,4023.419922,25448600
31/10/23,4061.120117,4073.48999,4026.929932,4030.830078,33313900
1/11/23,4091.709961,4103.649902,4049.870117,4069.649902,28092900
2/11/23,4169.620117,4188.310059,4102.089844,4102.089844,35274500
3/11/23,4174.669922,4195.959961,4163.859863,4175.850098,35837400
6/11/23,4158.640137,4188.649902,4152.080078,4178.319824,25431900
7/11/23,4153.370117,4164.879883,4135.529785,4150.52002,20870700
8/11/23,4178.490234,4197.629883,4133.459961,4148.419922,27660500
9/11/23,4229.200195,4234,4166.890137,4179.350098,25142800
10/11/23,4197.359863,4218.259766,4176.160156,4218.259766,25219100
13/11/23,4232.189941,4234.72998,4205.410156,4205.410156,26669400
14/11/23,4291.720215,4304.720215,4230.910156,4232.399902,37242600
15/11/23,4315.529785,4326.720215,4294.97998,4294.97998,29961300
16/11/23,4302.450195,4323.600098,4302.450195,4315.569824,32963100
17/11/23,4340.77002,4347.529785,4304,4304,41324200
20/11/23,4342.410156,4348.490234,4330.470215,4338.399902,31874800
21/11/23,4331.899902,4345.069824,4329.529785,4343.069824,24992700
22/11/23,4352.02002,4357.100098,4335.779785,4335.779785,22322500
23/11/23,4361.319824,4363.649902,4350.419922,4352.72998,18317400
24/11/23,4372.100098,4375.830078,4356.080078,4357.950195,21635400
27/11/23,4354.410156,4376.700195,4353.27002,4369.919922,22306300
28/11/23,4348.02002,4350.339844,4328.120117,4350.339844,23473700
29/11/23,4370.529785,4382.149902,4341.299805,4341.299805,30478700
30/11/23,4382.470215,4392.810059,4361.830078,4370.390137,55338100
1/12/23,4418.509766,4420.569824,4393.040039,4393.040039,23410400
4/12/23,4414.950195,4426.549805,4405.330078,4414.299805,25291700
5/12/23,4452.77002,4457.819824,4412.669922,4414.330078,31965100
6/12/23,4483.259766,4495.299805,4458.529785,4460.330078,32538500
7/12/23,4473.77002,4480.52002,4465.25,4480.52002,31121800
8/12/23,4523.310059,4531.540039,4477.040039,4477.040039,26886000
11/12/23,4540.189941,4544.129883,4519.620117,4522.790039,24134800
12/12/23,4536.609863,4561.109863,4535.040039,4544.410156,26300000
13/12/23,4530.189941,4554.129883,4528.990234,4539.450195,27793300
14/12/23,4539.160156,4593.109863,4515.919922,4541.470215,47268300
15/12/23,4549.439941,4579.899902,4542.109863,4551.029785,62263800
18/12/23,4521.129883,4541.419922,4513.100098,4540.120117,22240500
19/12/23,4535.399902,4538.319824,4519.279785,4522.129883,23305200
20/12/23,4533.819824,4546.060059,4515.52002,4538.120117,22434600
21/12/23,4524.859863,4524.859863,4503.359863,4522.490234,16748300
22/12/23,4521.470215,4528.049805,4505.72998,4520.600098,17782200
27/12/23,4528.379883,4542.330078,4520.509766,4521.799805,16854400
28/12/23,4514.379883,4542.75,4512.640137,4536.680176,14425000
29/12/23,4521.649902,4536.439941,4517.310059,4518.120117,13276900
3/01/24,4448.129883,4515.700195,4433.140137,4514.200195,26376200
4/01/24,4474.009766,4476.720215,4443.419922,4451.720215,28082800
5/01/24,4463.509766,4474.879883,4418.080078,4458.740234,28778100
8/01/24,4485.47998,4487.259766,4438.490234,4461.799805,21900200
9/01/24,4467.169922,4486.990234,4446.620117,4486.990234,25544800
10/01/24,4468.97998,4484.799805,4459.540039,4467.149902,20341000
11/01/24,4442.279785,4510.009766,4441.459961,4481.399902,24082000
12/01/24,4480.02002,4492.77002,4453.240234,4453.240234,20703500
15/01/24,4454.680176,4489.490234,4451.029785,4483.97998,16286900
16/01/24,4446.509766,4448.450195,4414.439941,4443.209961,22717700
17/01/24,4403.080078,4420.600098,4380.970215,4420.600098,26429000
18/01/24,4453.049805,4455.470215,4408.419922,4417.560059,25615800
19/01/24,4448.830078,4476.779785,4437.5,4465.200195,26267800
22/01/24,4480.319824,4495.430176,4454.450195,4454.450195,24707800
23/01/24,4465.910156,4496.390137,4456.779785,4487.509766,21306700
24/01/24,4564.109863,4564.109863,4469.600098,4469.790039,30202900
25/01/24,4582.259766,4584.870117,4545.52002,4562.339844,30570800
26/01/24,4635.470215,4639.049805,4572.129883,4572.129883,24797100
29/01/24,4639.359863,4639.359863,4622.459961,4636.77002,26589700
30/01/24,4662.700195,4667.419922,4642.259766,4647.410156,31631300
31/01/24,4648.399902,4674.740234,4642.689941,4659.870117,36656800
1/02/24,4638.600098,4656.52002,4619.47998,4641.939941,38356000
2/02/24,4654.549805,4676.709961,4645.779785,4645.779785,29245500
5/02/24,4655.27002,4667.399902,4638.330078,4656.049805,41764000
6/02/24,4690.870117,4692.439941,4660.02002,4667.5,40126800
7/02/24,4678.850098,4694.879883,4677.919922,4691.569824,36290900
8/02/24,4710.779785,4720.779785,4682.830078,4687.209961,26948800
9/02/24,4715.870117,4723.77002,4696.509766,4711.330078,30842300
12/02/24,4746.350098,4746.350098,4720.299805,4720.299805,21602800
13/02/24,4689.279785,4746.459961,4671.990234,4746.459961,22710500
14/02/24,4709.220215,4712.890137,4681.620117,4685.939941,20156500
15/02/24,4743.169922,4749.27002,4713.779785,4713.779785,26284000
16/02/24,4765.649902,4782.790039,4750.759766,4754.430176,28820000
19/02/24,4763.069824,4765.819824,4744.589844,4755.75,17297200
20/02/24,4760.279785,4766.620117,4749.180176,4757.950195,20499400
21/02/24,4775.310059,4782.560059,4756.680176,4761.240234,27017300
22/02/24,4855.359863,4866.060059,4812.02002,4812.02002,29131200
23/02/24,4872.569824,4881.660156,4850.319824,4857.410156,28690800
26/02/24,4864.290039,4870.430176,4859.490234,4865.870117,25387100
27/02/24,4885.740234,4887.850098,4863.810059,4865.540039,24235200
28/02/24,4883.77002,4887.180176,4874.939941,4883.839844,22071200
29/02/24,4877.77002,4898.370117,4872.629883,4883.77002,52106500
1/03/24,4894.859863,4904.850098,4874.029785,4888.580078,36359400
4/03/24,4912.919922,4915.439941,4897.939941,4904.580078,19696200
5/03/24,4893.069824,4913.100098,4886.069824,4909.419922,29832800
6/03/24,4915.490234,4920.569824,4889.580078,4890.839844,31096700
7/03/24,4974.220215,4978.189941,4891.790039,4901.009766,33778900
8/03/24,4961.109863,4986.569824,4961.109863,4974.970215,25083600
11/03/24,4930.419922,4938.649902,4913.839844,4932.200195,28433100
12/03/24,4983.200195,4985.100098,4926.209961,4937.759766,33567600
13/03/24,5000.549805,5016.240234,4983.819824,4985.830078,33871200
14/03/24,4993.120117,5031.819824,4986.600098,5007.72998,33713900
15/03/24,4986.02002,5023.649902,4986.02002,4993.439941,83894000
18/03/24,4982.759766,5004.080078,4976.609863,4993.660156,24806900
19/03/24,5007.919922,5007.919922,4976.370117,4979.060059,27400600
20/03/24,5000.310059,5009.129883,4980.950195,4991.370117,23453900
21/03/24,5052.310059,5058.910156,5021.140137,5042.319824,27735100
22/03/24,5031.149902,5037.740234,5008.899902,5035.129883,27334500
25/03/24,5044.189941,5051.470215,5013.600098,5029.25,22818800
26/03/24,5064.180176,5072.75,5038.72998,5046.259766,25325900
27/03/24,5081.740234,5095.109863,5063.27002,5063.27002,25287000
28/03/24,5083.419922,5103.259766,5081.779785,5085.25,31375500
2/04/24,5042,5121.709961,5038.629883,5096.859863,31803000
3/04/24,5069.25,5071.200195,5046.22998,5047.799805,27231600
4/04/24,5070.759766,5089.330078,5065.649902,5071.830078,23602100
5/04/24,5014.75,5043.609863,4985.669922,5043.609863,36778900
8/04/24,5046.049805,5053,5005.310059,5012.02002,19822200
9/04/24,4990.899902,5038.72998,4981.22998,5038.72998,24097700
10/04/24,5000.830078,5037.180176,4951.189941,5006.5,28802000
11/04/24,4966.680176,5010.089844,4934.399902,4994.149902,30613200
12/04/24,4955.009766,5023.899902,4935.029785,4986.029785,27782600
15/04/24,4984.47998,5034.72998,4969,4969,24465200
16/04/24,4916.990234,4962.149902,4899.410156,4962.149902,27874400
17/04/24,4914.129883,4968.410156,4898.899902,4918.72998,22788100
18/04/24,4936.569824,4943.97998,4907.609863,4924.830078,27889700
19/04/24,4918.089844,4933.379883,4884.120117,4911.589844,35229800
22/04/24,4936.850098,4954.180176,4913.700195,4921.040039,28703100
23/04/24,5008.169922,5011.100098,4941.290039,4941.290039,35178000
24/04/24,4989.879883,5031.839844,4981.810059,5004.910156,30866000
25/04/24,4939.009766,4994.410156,4900.27002,4993.350098,27537300
26/04/24,5006.850098,5017.97998,4950.220215,4950.220215,26649800
29/04/24,4981.089844,5026.819824,4980.419922,5014.220215,28179400
30/04/24,4921.220215,4988.120117,4916.569824,4985.540039,33802300
2/05/24,4890.609863,4913.709961,4888.109863,4907.330078,35992100
3/05/24,4921.47998,4944.819824,4896.410156,4901.040039,35280900
6/05/24,4956.959961,4969.120117,4920.930176,4921.02002,22143800
7/05/24,5016.100098,5016.709961,4967.810059,4969.819824,29592800
8/05/24,5038.169922,5047.540039,5023.740234,5025.299805,28177000
10/05/24,5085.080078,5096.890137,5060.72998,5060.72998,33566400
13/05/24,5078.959961,5087.919922,5068.060059,5083.540039,23625800
14/05/24,5080.290039,5083.549805,5057.939941,5079.370117,35579700
15/05/24,5100.899902,5102.299805,5075.060059,5083.25,28208300
16/05/24,5072.450195,5101.410156,5068.109863,5094.77002,26348900
17/05/24,5064.140137,5068.390137,5040.22998,5061.439941,33517100
21/05/24,5046.990234,5064.870117,5026.069824,5064.870117,24688000
22/05/24,5025.169922,5045.089844,5020.700195,5044.220215,22042400
23/05/24,5037.600098,5064.5,5025.279785,5026.700195,20899200
24/05/24,5035.410156,5040.890137,4991.700195,5027.939941,19360800
27/05/24,5059.200195,5059.200195,5033.560059,5038.919922,12097600
28/05/24,5030.350098,5071.390137,5015.850098,5060.379883,20622600
29/05/24,4963.200195,5027.529785,4955.839844,5027.52002,23440400
30/05/24,4982.180176,4985.870117,4947.209961,4954.779785,22460800
31/05/24,4983.669922,5000.759766,4967.189941,4985.709961,58901800
3/06/24,5003.540039,5039.549805,4997.009766,5008.100098,22739000
4/06/24,4953.370117,5001.970215,4942.140137,5001.970215,31519300
5/06/24,5035.660156,5044.02002,4972.720215,4972.720215,23775000
6/06/24,5069.089844,5082.069824,5049.879883,5051.939941,23370200
7/06/24,5051.310059,5077.209961,5018.350098,5072.879883,21974200
10/06/24,5016.47998,5027.859863,4973.879883,5027.859863,23406000
11/06/24,4965.089844,5034.580078,4941.390137,5025.129883,29062300
12/06/24,5034.430176,5042.390137,4970.609863,4970.609863,26424900
13/06/24,4935.5,5031.040039,4929.870117,5031.040039,34937200
14/06/24,4839.140137,4942.819824,4819.560059,4942.819824,50978300
17/06/24,4880.419922,4900.310059,4837.879883,4858.680176,26706000
18/06/24,4915.470215,4922.609863,4883.180176,4898.330078,25530900
19/06/24,4885.450195,4916.689941,4883.299805,4913.540039,22300600
20/06/24,4947.72998,4948.890137,4894.129883,4894.129883,25837100
21/06/24,4907.299805,4945.02002,4890.080078,4945.02002,57824200
24/06/24,4950.97998,4964.839844,4911.169922,4911.169922,23168300
25/06/24,4935.970215,4938.439941,4910.919922,4938.439941,21344600
26/06/24,4915.939941,4975.810059,4889.22998,4954.790039,23577100
27/06/24,4902.600098,4935.109863,4897.180176,4918.629883,22558000
28/06/24,4894.02002,4922.839844,4880.97998,4909.299805,25149300
1/07/24,4929.990234,4981.310059,4923.319824,4924.080078,26805400
2/07/24,4906.330078,4918.209961,4869.47998,4918.209961,22898000
3/07/24,4965.799805,4977.569824,4922.029785,4922.029785,22544600
4/07/24,4987.47998,4993.660156,4972.669922,4972.669922,16024800
5/07/24,4979.390137,5019.649902,4960.509766,4993.990234,18457500
8/07/24,4969.830078,5029.25,4965.240234,4976.529785,22230800
9/07/24,4903.620117,4960.549805,4894.759766,4960.149902,20009900
10/07/24,4958.859863,4960.990234,4896.850098,4909.140137,20128100
11/07/24,4976.129883,5005.700195,4964.120117,4970.319824,19626200
12/07/24,5043.02002,5051.589844,4980.959961,4980.959961,20388600
15/07/24,4983.109863,5038.299805,4982.419922,5029.279785,16535700
16/07/24,4947.830078,4968.209961,4939.169922,4968.209961,19239700
17/07/24,4891.459961,4939.439941,4877.149902,4939.439941,19295600
18/07/24,4870.120117,4923.859863,4870.120117,4902.410156,24394200
19/07/24,4827.240234,4868.970215,4822.549805,4868.970215,26875500
22/07/24,4897.439941,4911.430176,4833.169922,4833.169922,23104500
23/07/24,4916.799805,4949.27002,4896.330078,4906.890137,20665500
24/07/24,4861.870117,4892.660156,4847.390137,4892.660156,25416200
25/07/24,4811.279785,4832.680176,4767.149902,4832.680176,27180100
26/07/24,4862.5,4867.879883,4810.200195,4810.870117,20424600
29/07/24,4815.390137,4886.600098,4810.810059,4873.839844,20131100
30/07/24,4841,4861.850098,4829.919922,4830.52002,27562700
31/07/24,4872.939941,4907.390137,4852.180176,4852.180176,30027500
2/08/24,4638.700195,4752.100098,4627.27002,4752.100098,43378400
5/08/24,4571.600098,4605.720215,4473.939941,4605.720215,46732100
6/08/24,4575.220215,4607.819824,4538.200195,4580.120117,32680300
7/08/24,4668.060059,4683.720215,4591.589844,4592.870117,33109900
8/08/24,4668.740234,4673.660156,4606.700195,4661.819824,24942300
9/08/24,4675.279785,4703.220215,4646.709961,4678.439941,17631200
12/08/24,4671.879883,4699.910156,4658.859863,4686.850098,15137800
13/08/24,4694.919922,4697.959961,4659.22998,4680.209961,18609000
14/08/24,4727.600098,4728.680176,4706.759766,4710.180176,14410100
15/08/24,4807.77002,4809.879883,4727.629883,4736.839844,17524400
16/08/24,4840.52002,4850.740234,4813.720215,4813.720215,22741100
19/08/24,4871.410156,4879.299805,4835.580078,4838.02002,15847100
20/08/24,4857.580078,4897.430176,4855.899902,4878.220215,15896900
21/08/24,4885.279785,4889.720215,4856.22998,4856.22998,13750000
22/08/24,4885,4911.430176,4883.97998,4885.740234,14706200
23/08/24,4909.200195,4918.850098,4887.700195,4890.339844,16243400
26/08/24,4896.689941,4911.02002,4892.189941,4907.040039,10423800
27/08/24,4898.779785,4916.680176,4892.509766,4897.27002,16777900
28/08/24,4913.029785,4932.759766,4904.759766,4904.759766,15945100
29/08/24,4966.27002,4966.27002,4913.490234,4915.490234,19542700
30/08/24,4957.97998,4980.859863,4957.959961,4959.029785,34038900
2/09/24,4973.069824,4973.390137,4924.180176,4955.870117,14223700
3/09/24,4912.52002,4986.740234,4906.97998,4977.970215,21266200
4/09/24,4848.180176,4889.169922,4838.830078,4889.169922,20836300
5/09/24,4815.149902,4854.330078,4814.77002,4840.700195,20335200
6/09/24,4738.060059,4829.279785,4732.859863,4806.589844,26621300
9/09/24,4778.660156,4797.75,4745.209961,4745.209961,18482000
10/09/24,4747.200195,4803.370117,4736.890137,4779.549805,25144200
11/09/24,4763.580078,4796.490234,4735.950195,4752.580078,22657000
12/09/24,4814.080078,4836.640137,4777.77002,4777.77002,21940200
13/09/24,4843.990234,4853.890137,4817.740234,4817.740234,19220400
16/09/24,4827.629883,4852.709961,4820.109863,4835.160156,16651400
17/09/24,4860.779785,4879.609863,4832.819824,4832.819824,22514000
18/09/24,4835.299805,4864.600098,4831.089844,4861.52002,19646100
19/09/24,4943.379883,4943.379883,4862.410156,4862.410156,29177300
20/09/24,4871.540039,4930.220215,4868.799805,4929.149902,53929600
23/09/24,4885.569824,4893.97998,4854.930176,4875.620117,21857300
24/09/24,4940.720215,4953.689941,4907.580078,4907.580078,20384300
25/09/24,4916.890137,4933.370117,4905.330078,4928.149902,19762000
26/09/24,5032.589844,5035.439941,4956.339844,4956.339844,31632800
27/09/24,5067.450195,5071.410156,5028.350098,5028.350098,27219500
30/09/24,5000.450195,5060.759766,5000.450195,5060.759766,35002300
1/10/24,4954.149902,5016.879883,4933.390137,5004.370117,31880300
2/10/24,4963.290039,4983.220215,4931.560059,4961.72998,25211300
3/10/24,4921.330078,4959.200195,4907.600098,4959.200195,25759100
4/10/24,4954.939941,4976.02002,4911.359863,4920.200195,26483200
7/10/24,4969.709961,4976.669922,4930.790039,4959.240234,22137000
8/10/24,4949,4955.959961,4911.830078,4953.910156,19750400
9/10/24,4982.569824,4984.790039,4930.129883,4948.790039,19722000
10/10/24,4970.339844,4986.700195,4950.160156,4980.120117,23590200
11/10/24,5003.919922,5005.830078,4953.819824,4970.640137,23466400
14/10/24,5041.009766,5044.740234,4999.180176,5007.27002,20396700
15/10/24,4946.72998,5053.22998,4946.72998,5045.629883,32911000
16/10/24,4908.709961,4926.080078,4898.950195,4918.439941,28222200
17/10/24,4947.299805,4973.790039,4913.990234,4913.990234,28481200
18/10/24,4986.27002,4986.27002,4944.129883,4950.049805,29694700
21/10/24,4941.220215,4989.319824,4938.100098,4977.899902,21927800
22/10/24,4939.310059,4965.75,4910.319824,4941.040039,21402800
23/10/24,4922.549805,4948.379883,4906.279785,4924.399902,19834500
24/10/24,4935.450195,4970.47998,4929.02002,4929.02002,19464200
25/10/24,4943.089844,4953.339844,4915.569824,4940.350098,19199300
28/10/24,4969.830078,4982.740234,4932.609863,4962.160156,22492100
29/10/24,4950.02002,4999.720215,4948.839844,4978.72998,25522100
30/10/24,4885.75,4931.319824,4866.589844,4931.319824,24928700
31/10/24,4827.629883,4866.029785,4805.22998,4866.029785,34467100
1/11/24,4877.75,4889.490234,4829.47998,4829.47998,25851600
4/11/24,4852.100098,4893.350098,4852.100098,4873.950195,24556600
5/11/24,4870.330078,4874.549805,4839.439941,4853.660156,22998800
6/11/24,4800.629883,4946.47998,4788.410156,4880.350098,43567000
7/11/24,4851.959961,4869.390137,4810.629883,4812.629883,34828800
8/11/24,4802.759766,4862.640137,4791.060059,4853.5,29190000
11/11/24,4854.029785,4875.75,4825.5,4825.5,21244700
12/11/24,4744.689941,4834.339844,4741.990234,4834.339844,30605900
13/11/24,4740.339844,4761.089844,4699.779785,4740.930176,25868600
14/11/24,4833.529785,4835.779785,4747.569824,4759.77002,25660800
15/11/24,4794.850098,4829.680176,4785.649902,4810.589844,26340500
18/11/24,4790.330078,4800.470215,4755.790039,4786.540039,23568600
19/11/24,4751.22998,4801.22998,4688.680176,4791.890137,31162100
20/11/24,4729.709961,4786.279785,4717.450195,4760.609863,21527100
21/11/24,4755.830078,4757.589844,4690.450195,4731.22998,22655300
22/11/24,4789.080078,4797.950195,4722.77002,4772.830078,32450100
25/11/24,4799.870117,4831.279785,4790.77002,4806.290039,46758600
26/11/24,4761.990234,4792.709961,4747.009766,4781.470215,25243100
27/11/24,4733.149902,4752.430176,4705.970215,4752.430176,23573200
28/11/24,4758.649902,4781.089844,4747.370117,4759.220215,15604900
29/11/24,4804.399902,4810.490234,4741.890137,4754.620117,23066300
2/12/24,4846.72998,4848.870117,4764.379883,4785.149902,27358500
3/12/24,4878.509766,4902.040039,4854.140137,4854.140137,25253600
4/12/24,4919.02002,4929.529785,4884.52002,4884.939941,22678700
5/12/24,4951.580078,4954.919922,4912.75,4914.060059,29752700
6/12/24,4977.779785,4985.220215,4944.290039,4953.930176,23202100
9/12/24,4985.459961,5007.700195,4974.049805,4991.839844,23029000
10/12/24,4951.740234,4979.169922,4949.319824,4979.169922,21325000
11/12/24,4959.350098,4966.22998,4940.080078,4947.439941,21651000
12/12/24,4965.529785,4974.899902,4953.209961,4964.169922,24883500
13/12/24,4967.950195,4996.959961,4955.290039,4964.080078,20682200
16/12/24,4947.029785,4963.879883,4940.390137,4963.879883,23759900
17/12/24,4942.580078,4966.140137,4922.339844,4936.52002,23939700
18/12/24,4957.279785,4970.350098,4940.299805,4945.609863,22981700
19/12/24,4879,4916.319824,4869.109863,4916.319824,23122400
20/12/24,4862.279785,4872.660156,4803.200195,4861.589844,52536500
23/12/24,4852.930176,4862.509766,4832.149902,4859.040039,13206800
27/12/24,4898.879883,4898.879883,4847.890137,4854.160156,17347300
30/12/24,4869.279785,4904.080078,4862.160156,4890.52002,14296800
3/01/25,4871.450195,4917.339844,4861.120117,4915.540039,17720300
6/01/25,4986.640137,4986.640137,4893.189941,4893.319824,27330700
7/01/25,5011.819824,5030.830078,4969.299805,4987.379883,23984900
8/01/25,4996.390137,5036.240234,4966.439941,5013.339844,25784400
9/01/25,5017.910156,5022.149902,4967.620117,4982.75,17482000
10/01/25,4977.259766,5031.560059,4970.790039,5013.560059,23934100
13/01/25,4954.209961,4964.779785,4916.870117,4964.779785,20145300
14/01/25,4980.470215,5014.299805,4974.029785,4978.509766,24052900
15/01/25,5032.310059,5051.689941,4975.390137,4980.209961,26485400
16/01/25,5106.930176,5107.319824,5065.22998,5065.22998,25068600
17/01/25,5148.299805,5158.629883,5118.310059,5118.310059,30777500
20/01/25,5164.439941,5183.279785,5142.600098,5150.759766,24733800
21/01/25,5165.959961,5171.22998,5151.830078,5162.359863,20525600
22/01/25,5205.830078,5228.97998,5166.299805,5166.299805,21163300
23/01/25,5217.5,5220.839844,5184.830078,5212.299805,20593300
24/01/25,5219.370117,5260.279785,5209.649902,5229.609863,25905900
27/01/25,5188.450195,5223.100098,5131.759766,5212.890137,25310800
28/01/25,5195.709961,5219.490234,5179.490234,5189.930176,22040700
29/01/25,5230.660156,5244.470215,5185.22998,5197.669922,25665300
30/01/25,5282.209961,5285.220215,5248.5,5248.5,23607500